[Best: 0.4840939+0.0334204] Iteration 0001: 0.4840939+0.0334204 [Modulo=183; Transformer=257; Weights=0.045526+0.568255] ***
[Best: 0.4812672+0.0292980] Iteration 0261: 0.4832137+0.0303102 [Modulo=183; Transformer=257; Weights=0.018985+0.578681] 
[Best: 0.4812672+0.0292980] Iteration 0262: 0.5034971+0.0064388 [Modulo=355; Transformer=187; Weights=-0.034201+0.559781] 
[Best: 0.4812672+0.0292980] Iteration 0263: 0.4879030+0.0302198 [Modulo=287; Transformer=075; Weights=0.026040+0.550597] 
[Best: 0.4812672+0.0292980] Iteration 0264: 0.5043864+0.0232275 [Modulo=329; Transformer=332; Weights=-0.026460+0.536733] 
[Best: 0.4812672+0.0292980] Iteration 0265: 0.4927835+0.0072039 [Modulo=297; Transformer=021; Weights=0.020603+0.614463] 
[Best: 0.4812672+0.0292980] Iteration 0266: 0.4936309+0.0096948 [Modulo=293; Transformer=034; Weights=-0.014114+0.579893] 
[Best: 0.4812672+0.0292980] Iteration 0267: 0.4846000+0.0301526 [Modulo=043; Transformer=314; Weights=0.004410+0.611310] 
[Best: 0.4812672+0.0292980] Iteration 0268: 0.5068788+0.0223249 [Modulo=263; Transformer=347; Weights=0.020235+0.561928] 
[Best: 0.4812672+0.0292980] Iteration 0269: 0.4875020+0.0309973 [Modulo=039; Transformer=061; Weights=-0.081928+0.544904] 
[Best: 0.4812672+0.0292980] Iteration 0270: 0.5203982+0.0304167 [Modulo=251; Transformer=156; Weights=0.006714+0.586887] 
[Best: 0.4812316+0.0293208] Iteration 0271: 0.4812316+0.0293208 [Modulo=209; Transformer=025; Weights=-0.003441+0.610009] ***
[Best: 0.4812316+0.0293208] Iteration 0272: 0.4933375+0.0045905 [Modulo=125; Transformer=241; Weights=0.045452+0.544954] 
[Best: 0.4812316+0.0293208] Iteration 0273: 0.4888043+0.0347877 [Modulo=037; Transformer=074; Weights=-0.093661+0.610232] 
[Best: 0.4812316+0.0293208] Iteration 0274: 0.5029415+0.0119736 [Modulo=271; Transformer=091; Weights=-0.014447+0.559430] 
[Best: 0.4812316+0.0293208] Iteration 0275: 0.4874157+0.0337053 [Modulo=155; Transformer=096; Weights=-0.010697+0.602542] 
[Best: 0.4812316+0.0293208] Iteration 0276: 0.5035244+0.0241154 [Modulo=359; Transformer=055; Weights=0.019311+0.583225] 
[Best: 0.4812316+0.0293208] Iteration 0277: 0.4981313+0.0032228 [Modulo=325; Transformer=079; Weights=-0.006505+0.599534] 
[Best: 0.4812316+0.0293208] Iteration 0278: 0.4906629+0.0226362 [Modulo=217; Transformer=076; Weights=0.013375+0.568996] 
[Best: 0.4812316+0.0293208] Iteration 0279: 0.4945474+0.0121063 [Modulo=295; Transformer=009; Weights=-0.010061+0.572864] 
[Best: 0.4812316+0.0293208] Iteration 0280: 0.4936023+0.0144887 [Modulo=155; Transformer=234; Weights=-0.023458+0.589742] 
Iteration: 13 bestvalit: 0.481232 bestmemit:    0.572196    0.064404    0.734909    0.630190    0.212768    0.564342   -0.748416   -0.653082   -0.742810    0.462979    0.628668   -0.772076    0.640435   -0.161497    0.316301   -0.691547   -0.965356    0.523344   -0.768363   -0.205015   -0.642428    0.214640    0.027013    0.867375    0.261502   -0.533266    0.189598    0.693833    0.701422   -0.255648    0.572758   -0.901508    0.903122   -0.075443    0.988348   -0.822986   -0.752224   -0.868593    0.793185    0.068405    0.657727   -0.536163    0.090130    0.967736   -0.342475   -0.955544    0.121977    0.534806    0.783038    0.986239   -0.619883   -0.992041   -0.725988   -0.905672   -0.487667   -0.815513   -0.131283   -0.525573    0.441726    0.435344    0.695973   -0.927818   -0.742727    0.196950   -0.513899   -0.596206   -0.685355    0.756065    0.318833    0.040656    0.727577   -0.605001    0.594514   -0.191379   -0.593944   -0.835964   -0.588809   -0.833339   -0.932320    0.148639    0.199567   -0.951851    0.783206    0.776595   -0.335001    0.495390   -0.627542    0.377753    0.545363    0.046679    0.919385    0.711052   -0.974064    0.653993    0.924772    0.779656   -0.385259    0.284802   -0.079355   -0.209312   -0.480652   -0.554594   -0.570364    0.314111    0.728821   -0.390488    0.941666   -0.936254   -0.946946   -0.349552    0.163025   -0.343053   -0.756149    0.987678   -0.829779   -0.056168    0.597111    0.465138    0.498291   -0.349046   -0.961620    0.365824   -0.781820    0.622984    0.916945    0.498731   -0.335965    0.508865    0.552696    0.886058    0.125211   -0.969401    0.210711    0.339735    0.690165    0.320024    0.179327    0.720694   -0.629361   -0.127350    0.977716    0.307041   -0.323797   -0.406280   -0.672100    0.098623   -0.267000    0.393079    0.691471    0.557686   -0.443704    0.967660    0.189230    0.304866   -0.981769   -0.818556    0.447767   -0.499045    0.969476    0.516347   -0.209509   -0.073433    0.857613    0.744122   -0.738154   -0.219882    0.021179    0.618672    0.654266    0.389619   -0.553080    0.068485    0.081198    0.105765   -0.028388    0.841361   -0.976644    0.091317    0.147851   -0.575434   -0.854312    0.575135   -0.907465   -0.906206    0.397624   -0.330336    0.137981   -0.259910   -0.734669    0.984309    0.262961   -0.651888   -0.922003   -0.038708   -0.409162    0.813418   -0.253782    0.097710   -0.814723   -0.288046   -0.301742    0.535658    0.079300    0.016950    0.231831    0.470883   -0.176334    0.691958   -0.810828   -0.356044    0.696401   -0.332214    0.045752    0.757812    0.678294   -0.746314   -0.114222   -0.796149    0.983902    0.132195   -0.398024   -0.688555    0.031156   -0.092901   -0.380186   -0.055282    0.809737    0.731572    0.297278   -0.038382   -0.001580    0.934556   -0.443736   -0.798889   -0.522733    0.086120   -0.550836    0.487191   -0.370713    0.115988    0.147944    0.831316    0.570111    0.012908    0.064129   -0.335582    0.307124   -0.759112   -0.195238    0.891240   -0.280018   -0.392274    0.437684   -0.078120    0.240972    0.467989    0.450080    0.845804   -0.032221   -0.273950    0.378905   -0.817369   -0.545719   -0.899220    0.148875   -0.476203    0.554281    0.191258    0.738251    0.486379   -0.096116    0.380430    0.989527   -0.216895   -0.208563   -0.607846   -0.605253    0.518316   -0.764867   -0.247688    0.028975    0.138433    0.999125   -0.707601    0.557638    0.387011    0.795065   -0.223273   -0.642512   -0.749426   -0.119070    0.416263    0.923914    0.768251   -0.798409   -0.042869    0.721931   -0.862823   -0.035868    0.510682   -0.567765    0.099761   -0.749944   -0.588111   -0.204868   -0.410489   -0.861777   -0.518651   -0.643391    0.074976   -0.728549   -0.893239   -0.089930   -0.734042    0.920919    0.379747   -0.685112    0.875483   -0.519322    0.184195   -0.629782   -0.106083   -0.007830   -0.287869    0.504369   -0.887941    0.717667   -0.436742    0.425973    0.950937    0.842898    0.064078   -0.768794    0.796943    0.055367    0.684078    0.161876   -0.481565    0.687631   -0.972266    0.671349   -0.596119    0.406351    0.031550    0.102172   -0.469046    0.209300    0.862889   -0.526669    0.103703    0.564644    0.833013   -0.720113   -0.910173   -0.871680    0.515858   -0.848758    0.411471    0.267805    0.039976   -0.566097   -0.225101   -0.509091    0.322818    0.428270    0.729477    0.783717
[Best: 0.4812316+0.0293208] Iteration 0281: 0.4832137+0.0303102 [Modulo=183; Transformer=257; Weights=0.018985+0.578681] 
[Best: 0.4812316+0.0293208] Iteration 0282: 0.5033005+0.0057571 [Modulo=355; Transformer=187; Weights=-0.035081+0.560569] 
[Best: 0.4812316+0.0293208] Iteration 0283: 0.4886009+0.0297331 [Modulo=287; Transformer=075; Weights=0.025815+0.548255] 
[Best: 0.4812316+0.0293208] Iteration 0284: 0.5073356+0.0314004 [Modulo=329; Transformer=332; Weights=-0.021450+0.535489] 
[Best: 0.4812316+0.0293208] Iteration 0285: 0.4925270+0.0075262 [Modulo=297; Transformer=021; Weights=0.022031+0.612390] 
[Best: 0.4812316+0.0293208] Iteration 0286: 0.4950476+0.0096689 [Modulo=293; Transformer=034; Weights=-0.025810+0.579834] 
[Best: 0.4812316+0.0293208] Iteration 0287: 0.4846000+0.0301526 [Modulo=043; Transformer=314; Weights=0.004410+0.611310] 
[Best: 0.4812316+0.0293208] Iteration 0288: 0.5066568+0.0207949 [Modulo=263; Transformer=347; Weights=0.022557+0.560692] 
[Best: 0.4812316+0.0293208] Iteration 0289: 0.4875020+0.0309973 [Modulo=039; Transformer=061; Weights=-0.081928+0.544904] 
[Best: 0.4812316+0.0293208] Iteration 0290: 0.5203982+0.0304167 [Modulo=251; Transformer=156; Weights=0.006714+0.586887] 
[Best: 0.4812316+0.0293208] Iteration 0291: 0.4812316+0.0293208 [Modulo=209; Transformer=025; Weights=-0.003441+0.610009] ~~~
[Best: 0.4812316+0.0293208] Iteration 0292: 0.4933375+0.0045905 [Modulo=125; Transformer=241; Weights=0.045452+0.544954] 
[Best: 0.4812316+0.0293208] Iteration 0293: 0.4897406+0.0341262 [Modulo=037; Transformer=074; Weights=-0.054279+0.610752] 
[Best: 0.4812316+0.0293208] Iteration 0294: 0.5051135+0.0156674 [Modulo=271; Transformer=091; Weights=-0.010675+0.562309] 
[Best: 0.4812316+0.0293208] Iteration 0295: 0.5130247+0.0327108 [Modulo=155; Transformer=096; Weights=0.001150+0.606809] 
[Best: 0.4812316+0.0293208] Iteration 0296: 0.5025064+0.0215937 [Modulo=359; Transformer=055; Weights=0.020227+0.584819] 
[Best: 0.4812316+0.0293208] Iteration 0297: 0.5002738+0.0079965 [Modulo=325; Transformer=079; Weights=-0.003857+0.598250] 
[Best: 0.4812316+0.0293208] Iteration 0298: 0.4902937+0.0238870 [Modulo=217; Transformer=076; Weights=0.019553+0.567755] 
[Best: 0.4812316+0.0293208] Iteration 0299: 0.4945506+0.0121135 [Modulo=295; Transformer=009; Weights=-0.010164+0.572926] 
[Best: 0.4812316+0.0293208] Iteration 0300: 0.4936023+0.0144887 [Modulo=155; Transformer=234; Weights=-0.023458+0.589742] 
Iteration: 14 bestvalit: 0.481232 bestmemit:    0.572196    0.064404    0.734909    0.630190    0.212768    0.564342   -0.748416   -0.653082   -0.742810    0.462979    0.628668   -0.772076    0.640435   -0.161497    0.316301   -0.691547   -0.965356    0.523344   -0.768363   -0.205015   -0.642428    0.214640    0.027013    0.867375    0.261502   -0.533266    0.189598    0.693833    0.701422   -0.255648    0.572758   -0.901508    0.903122   -0.075443    0.988348   -0.822986   -0.752224   -0.868593    0.793185    0.068405    0.657727   -0.536163    0.090130    0.967736   -0.342475   -0.955544    0.121977    0.534806    0.783038    0.986239   -0.619883   -0.992041   -0.725988   -0.905672   -0.487667   -0.815513   -0.131283   -0.525573    0.441726    0.435344    0.695973   -0.927818   -0.742727    0.196950   -0.513899   -0.596206   -0.685355    0.756065    0.318833    0.040656    0.727577   -0.605001    0.594514   -0.191379   -0.593944   -0.835964   -0.588809   -0.833339   -0.932320    0.148639    0.199567   -0.951851    0.783206    0.776595   -0.335001    0.495390   -0.627542    0.377753    0.545363    0.046679    0.919385    0.711052   -0.974064    0.653993    0.924772    0.779656   -0.385259    0.284802   -0.079355   -0.209312   -0.480652   -0.554594   -0.570364    0.314111    0.728821   -0.390488    0.941666   -0.936254   -0.946946   -0.349552    0.163025   -0.343053   -0.756149    0.987678   -0.829779   -0.056168    0.597111    0.465138    0.498291   -0.349046   -0.961620    0.365824   -0.781820    0.622984    0.916945    0.498731   -0.335965    0.508865    0.552696    0.886058    0.125211   -0.969401    0.210711    0.339735    0.690165    0.320024    0.179327    0.720694   -0.629361   -0.127350    0.977716    0.307041   -0.323797   -0.406280   -0.672100    0.098623   -0.267000    0.393079    0.691471    0.557686   -0.443704    0.967660    0.189230    0.304866   -0.981769   -0.818556    0.447767   -0.499045    0.969476    0.516347   -0.209509   -0.073433    0.857613    0.744122   -0.738154   -0.219882    0.021179    0.618672    0.654266    0.389619   -0.553080    0.068485    0.081198    0.105765   -0.028388    0.841361   -0.976644    0.091317    0.147851   -0.575434   -0.854312    0.575135   -0.907465   -0.906206    0.397624   -0.330336    0.137981   -0.259910   -0.734669    0.984309    0.262961   -0.651888   -0.922003   -0.038708   -0.409162    0.813418   -0.253782    0.097710   -0.814723   -0.288046   -0.301742    0.535658    0.079300    0.016950    0.231831    0.470883   -0.176334    0.691958   -0.810828   -0.356044    0.696401   -0.332214    0.045752    0.757812    0.678294   -0.746314   -0.114222   -0.796149    0.983902    0.132195   -0.398024   -0.688555    0.031156   -0.092901   -0.380186   -0.055282    0.809737    0.731572    0.297278   -0.038382   -0.001580    0.934556   -0.443736   -0.798889   -0.522733    0.086120   -0.550836    0.487191   -0.370713    0.115988    0.147944    0.831316    0.570111    0.012908    0.064129   -0.335582    0.307124   -0.759112   -0.195238    0.891240   -0.280018   -0.392274    0.437684   -0.078120    0.240972    0.467989    0.450080    0.845804   -0.032221   -0.273950    0.378905   -0.817369   -0.545719   -0.899220    0.148875   -0.476203    0.554281    0.191258    0.738251    0.486379   -0.096116    0.380430    0.989527   -0.216895   -0.208563   -0.607846   -0.605253    0.518316   -0.764867   -0.247688    0.028975    0.138433    0.999125   -0.707601    0.557638    0.387011    0.795065   -0.223273   -0.642512   -0.749426   -0.119070    0.416263    0.923914    0.768251   -0.798409   -0.042869    0.721931   -0.862823   -0.035868    0.510682   -0.567765    0.099761   -0.749944   -0.588111   -0.204868   -0.410489   -0.861777   -0.518651   -0.643391    0.074976   -0.728549   -0.893239   -0.089930   -0.734042    0.920919    0.379747   -0.685112    0.875483   -0.519322    0.184195   -0.629782   -0.106083   -0.007830   -0.287869    0.504369   -0.887941    0.717667   -0.436742    0.425973    0.950937    0.842898    0.064078   -0.768794    0.796943    0.055367    0.684078    0.161876   -0.481565    0.687631   -0.972266    0.671349   -0.596119    0.406351    0.031550    0.102172   -0.469046    0.209300    0.862889   -0.526669    0.103703    0.564644    0.833013   -0.720113   -0.910173   -0.871680    0.809406   -0.848758    0.411471    0.267805    0.039976   -0.566097   -0.225101   -0.509091    0.322818    0.428270    0.729477    0.783717
[Best: 0.4812316+0.0293208] Iteration 0301: 0.4839112+0.0303732 [Modulo=183; Transformer=257; Weights=0.013585+0.575787] 
[Best: 0.4812316+0.0293208] Iteration 0302: 0.5027744+0.0051090 [Modulo=355; Transformer=187; Weights=-0.032318+0.562086] 
[Best: 0.4812316+0.0293208] Iteration 0303: 0.4879030+0.0302198 [Modulo=287; Transformer=075; Weights=0.026040+0.550597] 
[Best: 0.4812316+0.0293208] Iteration 0304: 0.5027782+0.0218521 [Modulo=329; Transformer=332; Weights=-0.022783+0.534716] 
[Best: 0.4812316+0.0293208] Iteration 0305: 0.4925182+0.0076248 [Modulo=297; Transformer=021; Weights=0.022459+0.612898] 
[Best: 0.4812316+0.0293208] Iteration 0306: 0.4925157+0.0109119 [Modulo=293; Transformer=034; Weights=-0.014057+0.576721] 
[Best: 0.4812316+0.0293208] Iteration 0307: 0.4846000+0.0301526 [Modulo=043; Transformer=314; Weights=0.004410+0.611310] 
[Best: 0.4812316+0.0293208] Iteration 0308: 0.5066390+0.0211718 [Modulo=263; Transformer=347; Weights=0.024738+0.561121] 
[Best: 0.4812316+0.0293208] Iteration 0309: 0.4875020+0.0309973 [Modulo=039; Transformer=061; Weights=-0.081928+0.544904] 
[Best: 0.4812316+0.0293208] Iteration 0310: 0.5203982+0.0304167 [Modulo=251; Transformer=156; Weights=0.006714+0.586887] 
[Best: 0.4810426+0.0295344] Iteration 0311: 0.4810426+0.0295344 [Modulo=209; Transformer=025; Weights=-0.002630+0.610393] ***
[Best: 0.4810426+0.0295344] Iteration 0312: 0.4933375+0.0045905 [Modulo=125; Transformer=241; Weights=0.045452+0.544954] 
[Best: 0.4810426+0.0295344] Iteration 0313: 0.4888043+0.0347877 [Modulo=037; Transformer=074; Weights=-0.093661+0.610232] 
[Best: 0.4810426+0.0295344] Iteration 0314: 0.5023458+0.0107579 [Modulo=271; Transformer=091; Weights=-0.014554+0.559514] 
[Best: 0.4810426+0.0295344] Iteration 0315: 0.4874157+0.0337053 [Modulo=155; Transformer=096; Weights=-0.010697+0.602542] 
[Best: 0.4810426+0.0295344] Iteration 0316: 0.4990234+0.0142949 [Modulo=359; Transformer=055; Weights=0.015648+0.585951] 
[Best: 0.4810426+0.0295344] Iteration 0317: 0.4961974+0.0022712 [Modulo=325; Transformer=079; Weights=-0.009837+0.600675] 
[Best: 0.4810426+0.0295344] Iteration 0318: 0.4916458+0.0202317 [Modulo=217; Transformer=076; Weights=0.034633+0.571558] 
[Best: 0.4810426+0.0295344] Iteration 0319: 0.4954612+0.0103336 [Modulo=295; Transformer=009; Weights=-0.004979+0.570094] 
[Best: 0.4810426+0.0295344] Iteration 0320: 0.4935526+0.0148885 [Modulo=155; Transformer=234; Weights=-0.018795+0.589324] 
Iteration: 15 bestvalit: 0.481043 bestmemit:    0.572196    0.064404    0.734909    0.630190    0.212768    0.564342   -0.748416   -0.653082   -0.742810    0.462979    0.628668   -0.772076    0.640435   -0.161497    0.316301   -0.691547   -0.965356    0.523344   -0.768363   -0.205015   -0.642428    0.214640    0.027013    0.867375    0.261502   -0.533266    0.189598    0.693833    0.701422   -0.255648    0.572758   -0.901508    0.903122   -0.075443    0.988348   -0.822986   -0.752224   -0.868593    0.793185    0.068405    0.657727   -0.536163    0.090130    0.967736   -0.342475   -0.955544    0.121977    0.534806    0.783038    0.986239   -0.619883   -0.992041   -0.725988   -0.905672   -0.487667   -0.815513   -0.131283   -0.525573    0.441726    0.435344    0.695973   -0.927818   -0.742727    0.196950   -0.513899   -0.596206   -0.685355    0.756065    0.318833    0.040656    0.727577   -0.605001    0.594514   -0.191379   -0.593944   -0.835964   -0.588809   -0.833339   -0.932320    0.148639    0.368982   -0.951851    0.783206    0.776595   -0.335001    0.495390   -0.627542    0.377753    0.545363    0.046679    0.919385    0.711052   -0.974064    0.653993    0.924772    0.779656   -0.385259    0.284802   -0.079355   -0.209312   -0.480652   -0.554594   -0.570364    0.314111    0.728821   -0.390488    0.941666   -0.936254   -0.946946   -0.349552    0.163025   -0.343053   -0.756149    0.987678   -0.829779   -0.056168    0.597111    0.465138    0.498291   -0.349046   -0.961620    0.365824   -0.781820    0.622984    0.916945    0.498731   -0.335965    0.508865    0.552696    0.886058    0.125211   -0.969401    0.210711    0.339735    0.690165    0.320024    0.179327    0.720694   -0.629361   -0.127350    0.977716    0.307041   -0.323797   -0.406280   -0.672100    0.098623   -0.267000    0.393079    0.691471    0.557686   -0.443704    0.967660    0.189230    0.304866   -0.981769   -0.818556    0.447767   -0.499045    0.969476    0.516347   -0.209509   -0.073433    0.857613    0.744122   -0.738154   -0.219882    0.021179    0.618672    0.654266    0.389619   -0.553080    0.068485    0.081198    0.105765   -0.028388    0.841361   -0.976644    0.091317    0.147851   -0.575434   -0.854312    0.575135   -0.907465   -0.906206    0.397624   -0.330336    0.137981   -0.259910   -0.734669    0.984309    0.262961   -0.651888   -0.922003   -0.038708   -0.409162    0.813418   -0.253782    0.097710   -0.814723   -0.288046   -0.301742    0.535658    0.079300    0.016950    0.231831    0.470883   -0.176334    0.691958   -0.810828   -0.356044    0.696401   -0.332214    0.045752    0.757812    0.678294   -0.746314   -0.114222   -0.796149    0.983902    0.132195   -0.398024   -0.688555    0.031156   -0.092901   -0.380186   -0.055282    0.809737    0.731572    0.297278   -0.038382   -0.001580    0.934556   -0.443736   -0.798889   -0.522733    0.086120   -0.550836    0.487191   -0.370713    0.115988    0.147944    0.831316    0.570111    0.012908    0.064129   -0.335582    0.307124   -0.759112   -0.195238    0.891240   -0.280018   -0.392274    0.437684   -0.078120    0.240972    0.467989    0.450080    0.845804   -0.032221   -0.273950    0.378905   -0.817369   -0.545719   -0.899220    0.148875   -0.476203    0.554281    0.191258    0.738251    0.486379   -0.096116    0.380430    0.989527   -0.216895   -0.208563   -0.607846   -0.605253    0.518316   -0.764867   -0.247688    0.028975    0.138433    0.999125   -0.707601    0.557638    0.387011    0.795065   -0.223273   -0.642512   -0.749426   -0.119070    0.416263    0.923914    0.768251   -0.798409   -0.042869    0.721931   -0.862823   -0.035868    0.510682   -0.567765    0.099761   -0.749944   -0.588111   -0.204868   -0.410489   -0.861777   -0.518651   -0.643391    0.074976   -0.728549   -0.893239   -0.089930   -0.734042    0.920919    0.379747   -0.685112    0.875483   -0.519322    0.184195   -0.629782   -0.106083   -0.007830   -0.287869    0.504369   -0.887941    0.717667   -0.436742    0.425973    0.950937    0.842898    0.064078   -0.768794    0.796943    0.055367    0.684078    0.161876   -0.481565    0.687631   -0.972266    0.671349   -0.596119    0.406351    0.031550    0.102172   -0.469046    0.209300    0.862889   -0.526669    0.103703    0.564644    0.833013   -0.720113   -0.910173   -0.871680    0.809406   -0.848758    0.411471    0.267805    0.039976   -0.566097   -0.225101   -0.509091    0.322818    0.428270    0.729477    0.783717
[Best: 0.4810426+0.0295344] Iteration 0321: 0.4832137+0.0303102 [Modulo=183; Transformer=257; Weights=0.018985+0.578681] 
[Best: 0.4810426+0.0295344] Iteration 0322: 0.5034645+0.0096403 [Modulo=355; Transformer=187; Weights=-0.027887+0.561147] 
[Best: 0.4810426+0.0295344] Iteration 0323: 0.4942813+0.0194289 [Modulo=019; Transformer=075; Weights=0.049500+0.536030] 
[Best: 0.4810426+0.0295344] Iteration 0324: 0.5030362+0.0229740 [Modulo=329; Transformer=332; Weights=-0.027199+0.534567] 
[Best: 0.4810426+0.0295344] Iteration 0325: 0.4925182+0.0076248 [Modulo=297; Transformer=021; Weights=0.022459+0.612898] 
[Best: 0.4810426+0.0295344] Iteration 0326: 0.4933119+0.0096901 [Modulo=293; Transformer=034; Weights=-0.016751+0.576636] 
[Best: 0.4810426+0.0295344] Iteration 0327: 0.4846000+0.0301526 [Modulo=043; Transformer=314; Weights=0.004410+0.611310] 
[Best: 0.4810426+0.0295344] Iteration 0328: 0.5058960+0.0204449 [Modulo=263; Transformer=347; Weights=0.030704+0.561259] 
[Best: 0.4810426+0.0295344] Iteration 0329: 0.4875020+0.0309973 [Modulo=039; Transformer=061; Weights=-0.081928+0.544904] 
[Best: 0.4810426+0.0295344] Iteration 0330: 0.5197302+0.0303770 [Modulo=251; Transformer=156; Weights=0.009759+0.589973] 
[Best: 0.4810426+0.0295344] Iteration 0331: 0.4810426+0.0295344 [Modulo=209; Transformer=025; Weights=-0.002630+0.610393] ~~~
[Best: 0.4810426+0.0295344] Iteration 0332: 0.4933375+0.0045905 [Modulo=125; Transformer=241; Weights=0.045452+0.544954] 
[Best: 0.4810426+0.0295344] Iteration 0333: 0.4888043+0.0347877 [Modulo=037; Transformer=074; Weights=-0.093661+0.610232] 
[Best: 0.4810426+0.0295344] Iteration 0334: 0.5023197+0.0104170 [Modulo=271; Transformer=091; Weights=-0.013452+0.558608] 
[Best: 0.4810426+0.0295344] Iteration 0335: 0.4874816+0.0333882 [Modulo=155; Transformer=096; Weights=-0.016067+0.601982] 
[Best: 0.4810426+0.0295344] Iteration 0336: 0.4990322+0.0143196 [Modulo=359; Transformer=055; Weights=0.015628+0.585978] 
[Best: 0.4810426+0.0295344] Iteration 0337: 0.4944245+0.0035057 [Modulo=325; Transformer=079; Weights=-0.007330+0.600101] 
[Best: 0.4810426+0.0295344] Iteration 0338: 0.4889235+0.0275294 [Modulo=217; Transformer=076; Weights=0.033999+0.571169] 
[Best: 0.4810426+0.0295344] Iteration 0339: 0.4941960+0.0129265 [Modulo=295; Transformer=009; Weights=-0.011767+0.572190] 
[Best: 0.4810426+0.0295344] Iteration 0340: 0.4960802+0.0102742 [Modulo=155; Transformer=234; Weights=-0.015074+0.588898] 
Iteration: 16 bestvalit: 0.481043 bestmemit:    0.572196    0.064404    0.734909    0.630190    0.212768    0.564342   -0.748416   -0.653082   -0.742810    0.462979    0.628668   -0.772076    0.640435   -0.161497    0.316301   -0.691547   -0.965356    0.523344   -0.768363   -0.205015   -0.642428    0.214640    0.027013    0.867375    0.261502   -0.533266    0.189598    0.693833    0.701422   -0.255648    0.572758   -0.901508    0.903122   -0.075443    0.988348   -0.822986   -0.752224   -0.868593    0.793185    0.068405    0.657727   -0.536163    0.090130    0.967736   -0.342475   -0.955544    0.121977    0.534806    0.783038    0.986239   -0.619883   -0.992041   -0.725988   -0.905672   -0.487667   -0.815513   -0.131283   -0.525573    0.441726    0.435344    0.695973   -0.927818   -0.742727    0.196950   -0.513899   -0.596206   -0.685355    0.756065    0.318833    0.040656    0.727577   -0.605001    0.594514   -0.191379   -0.593944   -0.835964   -0.588809   -0.833339   -0.932320    0.148639    0.368982   -0.951851    0.783206    0.776595   -0.335001    0.495390   -0.627542    0.377753    0.545363    0.046679    0.919385    0.711052   -0.974064    0.653993    0.924772    0.779656   -0.385259    0.284802   -0.079355   -0.209312   -0.480652   -0.554594   -0.570364    0.314111    0.728821   -0.390488    0.941666   -0.936254   -0.946946   -0.349552    0.163025   -0.343053   -0.756149    0.987678   -0.829779   -0.056168    0.597111    0.465138    0.498291   -0.349046   -0.961620    0.365824   -0.781820    0.622984    0.916945    0.498731   -0.335965    0.508865    0.552696    0.886058    0.125211   -0.969401    0.210711    0.339735    0.690165    0.320024    0.179327    0.720694   -0.629361   -0.127350    0.977716    0.307041   -0.323797   -0.406280   -0.672100    0.098623   -0.267000    0.393079    0.691471    0.557686   -0.443704    0.967660    0.189230    0.304866   -0.981769   -0.818556    0.447767   -0.499045    0.969476    0.516347   -0.209509   -0.073433    0.857613    0.744122   -0.738154   -0.219882    0.021179    0.618672    0.654266    0.389619   -0.553080    0.068485    0.081198    0.105765   -0.028388    0.841361   -0.976644    0.091317    0.147851   -0.575434   -0.854312    0.575135   -0.907465   -0.906206    0.397624   -0.330336    0.137981   -0.259910   -0.734669    0.984309    0.262961   -0.651888   -0.922003   -0.038708   -0.409162    0.813418   -0.253782    0.097710   -0.814723   -0.288046   -0.301742    0.535658    0.079300    0.016950    0.231831    0.470883   -0.176334    0.691958   -0.810828   -0.356044    0.696401   -0.332214    0.045752    0.757812    0.678294   -0.746314   -0.114222   -0.796149    0.983902    0.132195   -0.398024   -0.688555    0.031156   -0.092901   -0.380186   -0.055282    0.809737    0.731572    0.297278   -0.038382   -0.001580    0.934556   -0.443736   -0.443022   -0.522733    0.086120   -0.550836    0.487191   -0.370713    0.115988    0.147944    0.831316    0.570111    0.012908    0.064129   -0.335582    0.307124   -0.759112   -0.195238    0.891240   -0.280018   -0.392274    0.437684   -0.078120    0.240972    0.467989    0.450080    0.845804   -0.032221   -0.273950    0.378905   -0.817369   -0.545719   -0.899220    0.148875   -0.476203    0.554281    0.191258    0.738251    0.486379   -0.096116    0.380430    0.989527   -0.216895   -0.208563   -0.607846   -0.605253    0.518316   -0.764867   -0.247688    0.028975    0.138433    0.999125   -0.707601    0.557638    0.387011    0.795065   -0.223273   -0.642512   -0.749426   -0.119070    0.416263    0.923914    0.768251   -0.798409   -0.042869    0.721931   -0.862823   -0.035868    0.510682   -0.567765    0.099761   -0.749944   -0.588111   -0.204868   -0.410489   -0.861777   -0.518651   -0.643391    0.074976   -0.728549   -0.893239   -0.089930   -0.734042    0.920919    0.379747   -0.685112    0.875483   -0.519322    0.184195   -0.629782   -0.106083   -0.007830   -0.287869    0.504369   -0.887941    0.717667   -0.436742    0.425973    0.950937    0.842898    0.064078   -0.768794    0.796943    0.055367    0.684078    0.161876   -0.481565    0.687631   -0.972266    0.671349   -0.596119    0.406351    0.031550    0.102172   -0.469046    0.209300    0.862889   -0.526669    0.103703    0.564644    0.833013   -0.720113   -0.910173   -0.871680    0.809406   -0.848758    0.411471    0.267805    0.039976   -0.566097   -0.225101   -0.509091    0.322818    0.428270    0.729477    0.783717
[Best: 0.4810426+0.0295344] Iteration 0341: 0.4842688+0.0318494 [Modulo=183; Transformer=257; Weights=0.015294+0.577419] 
[Best: 0.4810426+0.0295344] Iteration 0342: 0.5001914+0.0037871 [Modulo=355; Transformer=187; Weights=-0.035407+0.563537] 
[Best: 0.4810426+0.0295344] Iteration 0343: 0.4865658+0.0328779 [Modulo=287; Transformer=075; Weights=0.028542+0.555258] 
